PUBCHEM_CID	DISTINCT_EXP_COUNT	EIDS
1909603	4	3731,7722,7723,7738
1909604	4	3731,7548,7722,7723
1911669	4	3731,3739,4158,4348
1912687	4	3731,7743,7751,7752
1916369	4	3731,3734,7634,7685
1918048	4	967,3704,3731,3897
1926787	4	3731,7532,7685,7719
1926906	4	7685,7743,7751,7752
1933071	4	967,7743,7751,7752
1933277	4	967,7743,7751,7752
1935947	4	7685,7743,7751,7752
1946433	4	3309,3318,3393,3897
1947235	4	3734,7685,7713,7721
1950636	4	3897,4411,4413,4414
1956111	4	7532,7571,7606,7719
1958984	4	3704,3731,7722,7723
1968717	4	7743,7751,7752,7753
1969925	4	3897,4411,4414,7743
1973720	4	854,1304,1537,2467
1974778	4	7548,7569,7722,7723
1982104	4	3731,3897,7722,7723
1984334	4	3897,4411,4413,4414
1984741	4	2467,7532,7571,7719
1479814	4	3896,3990,3992,4369
1479949	4	4158,4348,7663,7664
1480841	4	2467,3452,3897,4413
1480854	4	2580,2586,2587,3897
1480906	4	3452,3897,4411,4413
1480910	4	3897,4411,4413,4414
1482008	4	3896,7743,7751,7752
1483124	4	3897,4411,4413,4414
1484432	4	3897,4411,4413,4414
1484849	4	7663,7664,7668,7678
1485486	4	2521,2521,3664,3897,3942
1485560	4	3939,3940,3941,3942
1485789	4	3897,4411,4413,4414
1486114	4	3897,4411,4413,4414
1487474	4	3452,3897,4411,4413
1489418	4	3897,4411,4413,4414
1489499	4	4158,4348,7716,7725
1489723	4	3452,3897,4411,4413
1500051	4	3897,4411,4413,4414
1504002	4	3897,7543,7716,7725
1504905	4	3452,3731,3897,7690
1510973	4	3452,3734,3897,7741
1511784	4	3731,7743,7751,7752
1512476	4	705,2824,3896,3941
1517476	4	3734,7743,7751,7752
1517919	4	3896,3990,4210,4221
1518975	4	3897,4414,7532,7719
1518979	4	7532,7571,7685,7719
1518980	4	7532,7571,7685,7719
1518981	4	7543,7685,7716,7725
1519926	4	3408,3452,3731,3897
1527239	4	2957,3731,7713,7721
1528683	4	3897,4411,4413,4414
1534931	4	3896,7543,7716,7725
1535341	4	3452,3897,4411,4413
1549158	4	3896,7743,7751,7752
1552017	4	2957,7543,7716,7725
1556070	4	2467,3731,7722,7723
1556087	4	3731,3734,3897,7738
1562623	4	3896,3990,3992,4369
1562721	4	3452,3897,4158,4348
1566535	4	3452,3897,4411,4413
1569654	4	3897,4411,4413,4414
1581118	4	2467,3731,7722,7723
1583933	4	3731,3897,4413,4414
1589731	4	3668,3731,3739,7537
1602504	4	3704,7532,7571,7719
1612523	4	7663,7664,7677,7678
1613895	4	2467,2617,7722,7723
1614423	4	2467,3731,7722,7723
1615380	4	3940,7543,7716,7725
1622396	4	2467,3731,7663,7664
1628000	4	2467,3731,7722,7723
1633229	4	3452,7663,7664,7678
1652909	4	2467,7548,7722,7723
1653621	4	3897,7543,7716,7725
1696227	4	3897,7743,7751,7752
1712663	4	967,3452,3731,3897
1712666	4	967,3731,3734,3897
1712845	4	3731,3734,4158,4348
1713453	4	967,3393,3734,3897
1719089	4	3897,4411,4413,4414
1728272	4	3896,7743,7751,7752
1728282	4	967,7743,7751,7752
1326684	4	7685,7743,7751,7752
1327876	4	7685,7743,7751,7752
1328217	4	854,7685,7713,7721
1331519	4	3897,4411,4413,4414
1338763	4	7685,7713,7721,7743
1341238	4	3897,7685,7713,7721
1341927	4	7685,7743,7751,7752
1343704	4	3897,7532,7571,7719
1346613	4	854,7743,7751,7752
1348354	4	7538,7685,7713,7721
1348398	4	3731,7743,7751,7752
1353136	4	3897,7663,7664,7678
1362916	4	3452,3897,7587,7615
1366257	4	967,3452,3897,4411
1368253	4	3734,3739,7548,7743
1369283	4	3896,7743,7751,7752
1371655	4	3939,3940,3941,3942
1380424	4	3731,3734,3739,7685
1391579	4	2467,3731,4158,4348
1393517	4	7543,7685,7716,7725
1396345	4	3897,4411,4413,4414
1399679	4	3896,7685,7713,7721
1400947	4	2467,2617,7722,7723
1404043	4	2467,3731,7722,7723
1423235	4	4158,4348,4509,7690
1423853	4	3896,7543,7716,7725
1430151	4	3897,4411,4413,4414
1430426	4	4158,4348,7751,7752
1430852	4	3896,3990,3992,4369
1434023	4	854,7543,7716,7725
1434985	4	3897,4411,4413,4414
1441736	4	3452,7685,7713,7721
1444517	4	3897,4411,4413,4414
1448495	4	3897,4411,4413,4414
1458885	4	5157,5494,5511,5629
1458944	4	5215,5217,5494,5511
1468320	4	3897,4411,4413,4414
1470825	4	7543,7716,7725,7743
1471857	4	7685,7743,7751,7752
1472014	4	2957,3366,3377,3897
1472015	4	2957,3377,3452,3897
1472449	4	3452,3897,4413,4414
1472480	4	7685,7713,7721,7743
1472482	4	7685,7713,7721,7743
1473361	4	3897,7543,7716,7725
1473794	4	3897,7743,7751,7752
1473978	4	3897,4411,4413,4414
1474464	4	3731,3897,4158,4348
1474967	4	3896,3990,3992,4369
1475210	4	3452,3897,4158,4348
1475212	4	3452,3897,4158,4348
1476064	4	3990,3992,7716,7725
1476513	4	3393,3452,3731,3897
1476615	4	7542,7543,7716,7725
1476689	4	7743,7751,7752,7753
1476974	4	967,3452,3897,4411
1477196	4	3393,3939,3940,3942
1477569	4	3897,4411,4413,4414
1477883	4	3393,3897,4411,4413
1478333	4	2580,2586,2587,3897
1479691	4	2957,7663,7668,7669
1479693	4	2957,7663,7668,7669
1479697	4	2957,7663,7668,7669
1479808	4	3897,4411,4413,4414
1130311	4	7542,7543,7716,7725
1131428	4	3731,7743,7751,7752
1137537	4	3897,4411,4413,4414
1138489	4	3897,7685,7713,7721
1150812	4	3664,7543,7716,7725
1164605	4	3897,3939,3940,3941
1187531	4	3731,3734,4310,7685
1190108	4	3734,4158,4310,4348
1191566	4	3897,4411,4413,4414
1201888	4	3731,3734,4158,4348
1201959	4	3731,3897,7722,7723
1202405	4	3731,3734,3897,7722
1211993	4	3452,3897,4413,4414
1212523	4	967,1462,2045,7685
1212787	4	3897,4411,4413,4414
1215863	4	3897,4158,4348,7685
1216754	4	3896,3990,3992,4369
1217918	4	3452,3897,4411,4413
1219199	4	3731,3896,3992,4369
1225439	4	3897,7685,7713,7721
1225752	4	3896,3990,3992,4369
1226102	4	705,3731,7722,7723
1227834	4	3897,7663,7668,7669
1233277	4	3731,7663,7668,7669
1242497	4	3897,4411,4413,4414
1242540	4	3408,3731,3734,7725
1246385	4	3897,7663,7668,7669
1246514	4	3897,7663,7668,7669
1249115	4	3897,4411,4413,4414
1250831	4	3897,4411,4413,4414
1251203	4	7743,7751,7752,7753
1254644	4	7685,7713,7721,7743
1255423	4	3897,3939,3940,3942
1257512	4	3452,3897,4413,4414
1262407	4	3452,3897,4411,4413
1263277	4	3452,3897,4413,4414
1263280	4	3897,4411,4413,4414
1263758	4	3897,4411,4413,4414
1263893	4	3452,3897,4413,4414
1266900	4	7685,7713,7721,7743
1266902	4	7690,7743,7751,7752
1267828	4	4158,4348,7685,7743
1270554	4	3897,7532,7571,7719
1271299	4	3731,3739,4158,4348
1272230	4	3990,3992,4369,7685
1274511	4	3897,7532,7571,7719
1274512	4	3731,7532,7571,7719
1277376	4	3896,3990,3992,4369
1280293	4	7542,7543,7716,7725
1285929	4	2467,3731,3734,7738
1286715	4	3452,3897,7749,7750
1290156	4	3452,3897,4413,7634
1292281	4	854,7685,7713,7721
1304776	4	7743,7751,7752,7753
1305053	4	2588,3896,3990,4369
1308110	4	3731,7743,7751,7752
1309516	4	7663,7664,7668,7678
1309596	4	3393,3452,3731,3897
1310757	4	3897,4411,4413,4414
1311254	4	3731,3734,3897,7538
1314240	4	7532,7571,7606,7719
1314771	4	3428,3896,4158,4348
1323304	4	4158,4348,7548,7579
1325822	4	3731,3734,7751,7752
977226	4	3452,3897,4411,4413
978061	4	7532,7571,7606,7719
979629	4	7543,7690,7716,7725
979661	4	3731,3739,4158,4348
981132	4	2821,4188,4298,7685
982681	4	3896,3990,3992,4369
982947	4	3897,4413,7713,7721
987672	4	3731,7663,7664,7668
991082	4	7672,7743,7751,7752
991251	4	967,7688,7744,7749
991507	4	3896,3990,3992,4369
992522	4	3731,7532,7571,7719
993327	4	3896,3990,3992,4369
998916	4	3734,7543,7716,7725
999529	4	3896,4158,4348,7685
1006316	4	3896,3990,3992,4369
1008286	4	3734,7543,7716,7725
1014967	4	3897,4411,4413,4414
1017369	4	7663,7664,7678,7749
1021466	4	3896,7663,7664,7678
1022762	4	7685,7713,7721,7744
1023869	4	2521,2521,3664,3940,3942
1026230	4	3739,7685,7713,7721
1034421	4	3990,3992,4158,4348
1034496	4	3897,7663,7664,7678
1039883	4	3897,7744,7749,7750
1042773	4	2580,2586,3897,4413
1043227	4	3896,3990,3992,4369
1044250	4	3897,4411,4413,4414
1047584	4	3897,7743,7751,7752
1051635	4	3990,3992,4158,4348
1069285	4	7715,7743,7751,7752
1069778	4	3896,3990,3992,4369
1070709	4	3897,7685,7713,7721
1077600	4	3731,3734,3897,4166
1080132	4	4158,4348,7663,7664
1081350	4	3731,7743,7751,7752
1081993	4	3897,7743,7751,7752
1082744	4	3897,7685,7713,7721
1082770	4	3897,4411,4413,4414
1084407	4	3452,3897,4413,4414
1084685	4	3897,4411,4413,4414
1085710	4	3897,4411,4413,4414
1088163	4	3452,3731,3734,3897
1088432	4	3896,7741,7751,7752
1089418	4	3897,7685,7713,7721
1090196	4	3452,3896,3990,4348
1092437	4	3897,7685,7713,7721
1092471	4	967,1462,2045,3452
1093789	4	3452,3897,4411,4414
1094423	4	3990,3992,4158,4348
1094573	4	3992,4158,4348,4369
1094878	4	705,7548,7722,7723
1098492	4	7542,7543,7716,7725
1100894	4	3731,7743,7751,7752
1102623	4	7743,7751,7752,7753
1104203	4	3896,7532,7571,7719
1110074	4	967,3731,7713,7721
1113641	4	3897,7743,7751,7752
1114156	4	7543,7690,7716,7725
1114260	4	3897,7663,7664,7668
1115796	4	3731,3897,4158,4348
1117212	4	3896,3939,3990,4369
1128708	4	3897,7685,7713,7721
898709	4	7663,7664,7685,7719
900431	4	2580,2586,2587,3897
900926	4	3393,3731,7716,7725
901799	4	967,7685,7713,7721
902154	4	3739,7685,7713,7721
902705	4	3896,3990,3992,4369
904749	4	2467,3897,7722,7723
910610	4	3897,7532,7571,7719
911973	4	3739,7685,7713,7721
912993	4	3897,4411,4413,4414
914206	4	2957,7685,7713,7721
914315	4	3896,7743,7751,7752
917237	4	3734,7543,7716,7725
921568	4	3897,7532,7571,7719
921893	4	3731,7663,7664,7677
921932	4	3897,3939,3940,3942
921945	4	7548,7579,7722,7723
924639	4	3452,3897,4413,4414
929876	4	967,3897,4411,4413
930091	4	3897,4411,4413,7685
930668	4	3897,7532,7571,7719
930984	4	705,3704,7719,7746
931631	4	3897,4411,4413,4414
931663	4	3897,4411,4413,4414
932203	4	7542,7543,7716,7725
934233	4	3896,7543,7716,7725
934512	4	3452,3897,4158,4348
934925	4	3897,7743,7751,7752
935003	4	3897,4411,4413,4414
936046	4	237,237,238,238,2824,3897
937801	4	3897,4411,4413,4414
940689	4	3897,4411,4413,4414
941921	4	7543,7716,7725,7743
944467	4	3452,3897,4158,4348
944669	4	3897,4411,4413,4414
944995	4	3897,4411,4413,4414
946666	4	3452,3897,4158,4348
946987	4	3734,3739,7713,7721
950349	4	3897,4411,4413,4414
951071	4	3309,3318,3393,3897
951764	4	3897,4411,4413,4414
952238	4	3897,7685,7713,7721
952259	4	3897,4411,4413,4414
959117	4	3896,3990,3992,4369
962404	4	3897,4411,4413,4414
969798	4	3897,7743,7751,7752
971126	4	3897,4411,4413,4414
971844	4	3897,4411,4413,4414
972292	4	3731,3734,3897,4310
972499	4	3452,3731,3734,3897
972779	4	3452,3897,4411,4413
973002	4	3897,4411,4413,4414
973042	4	3897,7685,7713,7721
973116	4	3452,3731,3734,3897
973120	4	967,3452,3731,3897
973160	4	3452,3731,3734,3897
973891	4	3393,3452,3897,4413
973997	4	3897,4411,4413,4414
974066	4	3897,4411,4413,4414
975375	4	3897,7744,7749,7750
975894	4	3897,4411,4413,4414
976402	4	2821,3897,4188,4223
977152	4	3897,4411,4413,4414
977195	4	3897,7743,7751,7752
843322	4	3731,3897,7532,7719
844287	4	3897,4411,4413,4414
844451	4	3897,7685,7713,7721
845479	4	7548,7579,7722,7723
846080	4	3897,7685,7713,7721
846186	4	854,3731,3990,4369
846401	4	7741,7744,7749,7750
847808	4	3897,7543,7716,7725
848482	4	3452,3897,4411,4413
848533	4	3452,3897,4413,4414
848635	4	3393,3452,3990,4369
849396	4	7543,7685,7716,7725
849399	4	3452,3897,4411,4414
849400	4	3452,3897,4411,4413
850331	4	3897,7744,7749,7750
850362	4	3897,7663,7664,7678
850408	4	3896,3990,4369,7741
853792	4	3897,7744,7749,7750
854216	4	3452,3897,4158,4348
855567	4	967,1462,5409,5504
861214	4	3897,4411,4413,4414
864329	4	3896,3990,3992,4369
866988	4	3309,3318,3393,3897
867936	4	7716,7719,7725,7743
868466	4	3452,3897,4411,4413
868678	4	3897,4411,4413,4414
869136	4	3309,3318,3393,3897
870214	4	3897,7744,7749,7750
870479	4	3452,3897,4158,4348
871185	4	3393,3897,7716,7725
877545	4	3452,3897,4413,4414
878067	4	3897,4411,4413,4414
878946	4	3897,4411,4413,4414
879019	4	3452,4158,4348,7743
879239	4	7719,7743,7751,7752
879392	4	3731,3897,4413,7741
880338	4	3897,7685,7713,7721
881165	4	3897,7685,7713,7721
882270	4	3897,4411,4413,4414
884653	4	3452,3897,4413,4414
885080	4	3452,3897,4411,4413
886118	4	3309,3318,3393,3897
886509	4	3897,7663,7664,7678
889170	4	7663,7664,7677,7678
889297	4	7543,7716,7725,7743
889945	4	3452,3897,4413,4414
889983	4	7663,7664,7677,7678
890009	4	3897,4411,4413,4414
890055	4	3897,7663,7664,7678
892149	4	3897,7685,7713,7721
892164	4	3408,3731,4158,4348
892497	4	3897,4411,4413,4414
892945	4	967,3452,3897,7538
893102	4	3731,7663,7664,7678
893880	4	3393,7543,7716,7725
894100	4	3897,4188,4413,4414
894122	4	7741,7744,7749,7750
896029	4	3452,3897,4413,4414
896091	4	3897,7743,7751,7752
897120	4	3897,7744,7749,7750
897223	4	3452,3897,4411,4414
897579	4	3897,7744,7749,7750
898010	4	3897,7743,7751,7752
898510	4	3896,7744,7749,7750
759327	4	3897,7532,7571,7719
759408	4	2821,3897,4188,4298
759618	4	3897,4411,4413,4414
761841	4	3897,4411,4413,4414
764647	4	3731,7543,7716,7725
765284	4	3731,3734,3896,7741
771884	4	3734,7543,7716,7725
773368	4	3309,3318,3393,3897
773463	4	7685,7743,7751,7752
773976	4	3897,7685,7713,7721
774021	4	3897,7532,7571,7719
774142	4	3731,3739,7722,7723
775074	4	3897,4411,4413,4414
775878	4	3897,4411,4413,4414
776157	4	705,7743,7751,7752
777322	4	3897,7743,7751,7752
777351	4	3664,3940,3942,7719
779063	4	3408,3704,3731,3739
779841	4	3897,4411,4413,4414
780945	4	3896,4158,4348,7743
781108	4	3897,4413,4414,7743
781753	4	3897,4411,4413,4414
782862	4	3897,4411,4413,4414
783279	4	112,705,3408,3731
785027	4	3452,3731,3897,7722
785211	4	3452,3897,4411,4413
785253	4	3452,3897,4411,4413
786686	4	3897,4411,4413,4414
787714	4	3897,7743,7751,7752
788117	4	3897,4411,4413,4414
789864	4	3896,7741,7749,7750
797821	4	3896,3990,3992,4369
798238	4	7542,7543,7716,7725
800191	4	3897,4411,4413,4414
800669	4	3393,7685,7713,7721
801114	4	2345,2345,3664,3896,7741
801625	4	3731,3897,4158,4348
801955	4	3897,4411,4413,7743
802111	4	3896,3990,3992,4369
802789	4	7597,7639,7713,7721
803048	4	3452,3897,4413,4414
803124	4	3896,3990,3992,4369
803928	4	3896,3990,3992,4369
804241	4	3734,3739,4158,4348
804588	4	4310,7744,7749,7750
805879	4	3309,3318,3393,3897
806165	4	967,3897,7713,7721
816729	4	7663,7664,7677,7678
816945	4	3897,4411,4413,4414
817337	4	3452,3731,3734,3897
818739	4	3664,3896,3940,3941
823454	4	3452,3897,4411,4413
823623	4	3897,4411,4413,4414
824821	4	854,7592,7592,7687,7749
826843	4	3897,4411,4413,4414
827100	4	3731,3897,7722,7723
827781	4	3731,7743,7751,7752
827904	4	3309,3318,3393,3897
830644	4	3731,7685,7713,7721
834138	4	3452,3897,4411,4413
834708	4	7672,8003,8005,8005,8040
835401	4	3896,3939,3940,3941
841484	4	3897,4411,4413,4414
843170	4	3452,7663,7664,7741
699126	4	3896,3990,3992,4369
699696	4	3452,3897,7587,7615
700599	4	110,705,3897,4413
702419	4	3897,4411,4413,4414
703931	4	3897,4411,4413,4414
704499	4	3452,3897,4158,4348
704533	4	3452,3897,4158,4348
704584	4	3309,3318,3393,3897
704848	4	705,4158,4348,7685
705276	4	705,3897,4411,4413
705546	4	3452,3897,4411,4413
705937	4	3896,7744,7749,7750
707391	4	3452,3897,7587,7615
708529	4	3896,3990,3992,4369
709391	4	2824,3731,5624,5625
712463	4	3897,4411,4413,4414
712470	4	3897,4411,4413,4414
712743	4	3452,3897,4413,4414
712803	4	3452,3897,4413,4414
713129	4	3897,4411,4413,4414
714267	4	2821,3897,4188,4223
714968	4	7743,7751,7752,7753
716779	4	3452,3731,3734,3897
717599	4	2467,2617,3393,7738
717816	4	3897,4411,4413,4414
719408	4	3897,7532,7571,7719
720052	4	2580,3897,4411,4413
720999	4	3452,3897,7749,7750
722907	4	3897,7663,7668,7669
727631	4	7532,7571,7606,7719
727824	4	3452,3897,4158,4348
728234	4	3897,4411,4413,4414
728868	4	3897,7743,7751,7752
729713	4	3896,3990,3992,4369
729856	4	3897,4411,4413,4414
733672	4	3897,4411,4413,4414
735606	4	3452,3897,4158,4348
736314	4	3896,3990,3992,4369
736489	4	3897,4411,4413,4414
736679	4	7663,7664,7677,7678
736985	4	3309,3318,3393,3897
738360	4	3309,3318,3393,3897
739027	4	3309,3318,3393,3897
739378	4	2580,2586,2587,3897
741506	4	3896,7743,7751,7752
741762	4	705,2105,2107,3731
741770	4	854,2467,3731,3739
742321	4	3897,4411,4413,4414
743472	4	3897,7743,7751,7752
745033	4	3897,4411,4413,4414
745687	4	3897,4411,4413,4414
746091	4	3897,4411,4413,4414
746381	4	3452,3897,4411,4413
746609	4	3452,3897,4158,4348
747675	4	3452,3897,4411,4413
749682	4	3452,3897,4411,4413
751866	4	3897,7532,7571,7719
751906	4	3897,7685,7713,7721
751911	4	3897,7685,7713,7721
751913	4	3452,3731,3734,3897
752352	4	3897,4411,4413,4414
754594	4	3897,7543,7716,7725
756676	4	3897,4411,4413,4414
757693	4	3452,3734,3739,3897
661305	4	3739,7743,7751,7752
661452	4	3897,7685,7713,7721
661494	4	3731,7685,7713,7721
661589	4	3897,4411,4413,4414
661662	4	3309,3318,3393,3897
662039	4	2957,3366,3377,3731
662133	4	3897,7532,7571,7719
662136	4	3897,7532,7571,7719
662209	4	3897,7532,7571,7719
662336	4	2957,3896,7663,7664
662423	4	3897,4411,4413,4414
662662	4	7537,7743,7751,7752
663146	4	3734,7543,7716,7725
663200	4	2957,3393,3990,3992
663396	4	3216,3393,7587,7615
663406	4	2957,7663,7668,7669
663574	4	3731,4158,4348,4509
663609	4	3897,4411,4413,4414
663688	4	3897,7543,7716,7725
663772	4	3452,3897,4413,4414
664033	4	2467,2617,7537,7738
664044	4	3990,7543,7716,7725
664050	4	3897,4411,4413,4414
664154	4	3318,3393,4158,4348
664281	4	3897,4411,4413,4414
664745	4	7597,7639,7685,7713
664795	4	3897,4411,4413,4414
665287	4	854,1537,2467,7738
665653	4	2957,7744,7749,7750
665767	4	1569,7743,7751,7752
665980	4	2957,3897,7751,7752
666079	4	3939,3940,3941,3942
666387	4	3897,4411,4413,4414
666419	4	3990,3992,4369,7743
666560	4	3309,3318,3393,3897
666723	4	3939,3940,3941,3942
667040	4	3897,4411,4413,4414
667069	4	3731,3739,7663,7664
667214	4	3896,3990,3992,4369
667260	4	3393,7743,7751,7752
668465	4	3731,3734,4158,4348
671014	4	3731,7685,7713,7721
672445	4	3897,7663,7664,7678
673545	4	3897,7663,7668,7669
674888	4	3897,4411,4413,4414
675326	4	3896,3990,3992,4369
676067	4	3897,7685,7713,7721
678056	4	3897,4411,4413,4414
681265	4	854,3897,7713,7721
686099	4	3897,7743,7751,7752
689491	4	2467,3731,7722,7723
690446	4	3897,4411,4413,4414
690669	4	3452,3897,4413,4414
691499	4	7685,7743,7751,7752
691921	4	3897,4411,4413,4414
692041	4	3896,3990,4369,7741
693197	4	967,3734,3739,4310
693841	4	3393,3452,3734,3897
693933	4	3897,4411,4413,4414
693996	4	3897,4158,4348,4509
694817	4	4188,4223,7685,7741
694866	4	3452,3897,4411,4413
698943	4	967,3452,3734,3897
699043	4	7543,7716,7725,7743
648438	4	3939,3940,3941,3942
648581	4	3896,4158,4348,7725
648586	4	3897,4411,4413,4414
648720	4	3897,4411,4413,4414
648853	4	2580,2586,2587,3897
649160	4	3897,4411,4413,4414
649492	4	7741,7744,7749,7750
649612	4	3897,4411,4413,4414
650126	4	3897,4411,4413,4414
650699	4	3309,3318,3393,3897
650830	4	3897,4411,4413,4414
650842	4	3452,3897,4413,4414
650985	4	7542,7543,7716,7725
651082	4	7741,7744,7749,7750
651369	4	3897,4411,4413,4414
651422	4	3731,4158,4348,7725
652235	4	3309,3318,3393,3897
652790	4	2467,3408,3731,7672
652824	4	3897,4411,4413,4414
652869	4	2467,3408,3731,7723
652872	4	3393,3452,3897,7690
652942	4	7663,7664,7668,7678
652967	4	3897,4411,4413,4414
654283	4	3408,7538,7722,7723
654376	4	2621,3650,3704,4095,4095
655058	4	3897,4411,4413,4414
655883	4	3897,4411,4413,4414
655953	4	967,3452,3897,4413
656122	4	3408,3452,3731,3897
656379	4	3452,3897,7749,7750
657154	4	7543,7716,7725,7743
657368	4	3897,7743,7751,7752
657453	4	3731,7634,7722,7723
657796	4	7715,7743,7751,7752
657803	4	3939,3940,3992,4369
657808	4	3897,4411,4413,4414
657870	4	3452,3897,4413,4414
658006	4	3739,7743,7751,7752
658094	4	3897,4411,4413,4414
658262	4	3896,7743,7751,7752
658348	4	3452,3897,4413,4414
658621	4	3897,4411,4413,4414
658682	4	3393,3704,4158,4348
658723	4	3896,3990,3992,4369
658737	4	3452,3731,3734,3897
658836	4	2467,3897,7722,7723
659003	4	3731,3897,4413,4414
659060	4	7685,7713,7721,7743
659077	4	3393,3897,4158,4348
659353	4	3452,3897,4411,4413
659401	4	3897,4411,4413,4414
659503	4	3731,3739,7663,7664
659547	4	3731,7743,7751,7752
659661	4	7725,7743,7751,7752
659735	4	3734,3897,7683,7690
659752	4	854,2467,2617,7738
659809	4	1568,1874,2760,4166
660009	4	7587,7615,7670,7671
660540	4	3990,3992,4369,7746
660782	4	3897,4411,4413,4414
660935	4	3897,7685,7713,7721
661140	4	3939,3940,3941,3942
661203	4	3896,3990,3992,4369
661295	4	3897,4411,4413,4414
369538	4	3704,3731,3734,3739
371271	4	1916,3731,3734,3739
380438	4	3897,4158,4348,7719
383280	4	3896,3990,3992,4369
388615	4	3309,3318,3393,3897
389316	4	3896,3990,3992,4369
397078	4	3897,4411,4413,4414
401588	4	3452,3897,4413,4414
432004	4	3896,7685,7713,7721
440990	4	7548,7579,7722,7723
441325	4	7685,7713,7721,7743
441373	4	2467,3397,3408,3413
459117	4	7741,7744,7749,7750
471826	4	7663,7664,7677,7678
480818	4	3940,7548,7722,7723
489941	4	7685,7713,7721,7743
534563	4	3897,4411,4413,4414
549134	4	3897,4411,4413,4414
555198	4	2345,2345,2521,2521,3664,3940
555237	4	7543,7690,7716,7725
568367	4	3731,3897,4413,4414
569203	4	3897,4411,4413,4414
570287	4	3897,4411,4413,4414
573876	4	3452,3897,7749,7750
575440	4	3897,4411,4413,4414
580554	4	3896,3990,3992,4369
581852	4	3452,3897,4411,4413
585964	4	3897,4411,4413,4414
592744	4	2467,2617,7722,7723
593390	4	3897,4411,4413,4414
595142	4	7688,7694,7744,7749
596558	4	3897,4411,4413,4414
599987	4	3897,4411,4413,4414
605332	4	3896,7532,7571,7719
606837	4	3428,3897,4411,4413
607541	4	3393,3896,3990,7741
613466	4	3897,4411,4413,4414
617776	4	3309,3318,3393,3897
618372	4	3897,4411,4413,4414
620319	4	3897,7744,7749,7750
622000	4	3897,4411,4413,4414
622466	4	3897,7743,7751,7752
622877	4	854,3452,3897,7741
624993	4	3897,7663,7668,7669
625142	4	3896,3990,3992,4369
627678	4	3309,3318,3393,3897
630988	4	3731,3734,3739,7719
638759	4	2467,2617,7722,7723
640180	4	3731,3897,7713,7721
644396	4	3897,7663,7668,7669
644407	4	3896,3939,3940,3942
644477	4	3990,3992,7683,7690
644846	4	3452,7743,7751,7752
645034	4	3897,4411,4413,4414
645241	4	967,1462,2045,3734
645458	4	3939,3940,3941,3942
645760	4	705,3704,4158,4348
646118	4	7542,7543,7716,7725
646304	4	3897,4411,4413,4414
646784	4	3731,3897,7749,7750
647226	4	3896,3990,3992,4369
647302	4	3897,4411,4413,4414
647696	4	3897,4411,4413,4414
647723	4	3897,4411,4413,4414
107346	4	3897,7716,7725,7741
107957	4	7548,7579,7722,7723
124050	4	967,3897,4413,4414
124052	4	3897,7685,7713,7721
126941	4	2467,4049,7685,7721
148673	4	3731,7685,7713,7721
153617	4	3452,3897,7749,7750
165348	4	3897,3939,3940,3942
168928	4	7685,7743,7751,7752
176157	4	7685,7743,7751,7752
176170	4	7663,7664,7668,7678
181167	4	7663,7664,7677,7678
